CVE_ID,Package,Version,CVSSv3,Rating,Severity,Vector,Summary,Published,Link,OS
CVE-2026-27456,util-linux-colcrt,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-colrm,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-column,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-coresched,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-ctrlaltdel,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-delpart,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-dmesg,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-eject,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-enosys,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-exch,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-fadvise,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-fallocate,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-fdisk,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-fincore,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-findfs,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-findmnt,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-flock,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-fsck,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-fsck.cramfs,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-fsfreeze,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-fstrim,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-getopt,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-hardlink,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-hexdump,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-hwclock,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-ionice,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-ipcmk,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-ipcrm,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-ipcs,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-irqtop,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-isosize,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-kill,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-last,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-ldattach,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-logger,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-look,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-losetup,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lsblk,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lsclocks,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lscpu,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lsfd,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lsipc,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lsirq,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lslocks,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lslogins,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lsmem,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-lsns,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-mcookie,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-mesg,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-mkfs,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-mkfs.cramfs,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-mkswap,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-more,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
CVE-2026-27456,util-linux-mount,2.41.3,4.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"util-linux is a random collection of Linux utilities. Prior to version 2.41.4, a TOCTOU (Time-of-Check-Time-of-Use) vulnerability has been identified in the SUID binary /usr/bin/mount from util-linux.",2026-04-03T22:16:25.400,https://nvd.nist.gov/vuln/detail/CVE-2026-27456,all
